doc_names	Harmonic-Disharmonic	Healthy-ill	Natural-Cultural	None	Profound-Superficial	Traditional-Modern	topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	group	adj_bissch	adj_bisschen	adj_dunkel	adj_gewiß	adj_gleich	adj_preussisch	adj_richtig	adj_rot	noun_	noun_angst	noun_auto	noun_bauer	noun_bein	noun_bett	noun_cresspahl	noun_dorf	noun_dorfe	noun_dr	noun_erkenntnis	noun_essen	noun_gefühl	noun_geld	noun_geruch	noun_gesin	noun_haut	noun_idee	noun_junge	noun_kaffee	noun_kerl	noun_knecht	noun_krieg	noun_könig	noun_körper	noun_land	noun_majestät	noun_marie	noun_masse	noun_meer	noun_nase	noun_person	noun_reich	noun_s	noun_satz	noun_schiff	noun_schule	noun_sonntag	noun_stube	noun_telefon	noun_tier	noun_vorstellung	noun_weile	noun_zeitung	noun_zigarette	noun_zigarre	noun_zimmer	verb_bekommen	verb_bestehen	verb_blicken	verb_drehen	verb_entstehen	verb_erinnern	verb_kriegen	verb_laufen	verb_merken	verb_nachdenken	verb_reden	verb_schaun	verb_schreien	verb_spüren	verb_töten	verb_wachsen	verb_warten	verb_weisen	verb_überlegen
Raabe_Eulenpfingsten_normalized	0.0207407407407407	0.017037037037037	0.014074074074074	0.9281481481481482	0.0088888888888888	0.0111111111111111	0.0495579224110078	0.1967862353592547	0.0194859729153127	0.0294221102634338	0.00192039644211	0.1055278659251132	0.0012003612871115	0.01893135000234	0.0404109406061839	0.0006831559268432	0.0229363760615294	0.0007348424029897	0.024539294349616	0.0267234168420518	0.0049501463792309	0.0806260593878804	0.0176698999146061	0.027377898581258	0.0120172490235555	0.051976169033563	0.0085496093823467	0.0060545339384103	0.0624775358070091	0.066592738176135	0.0214462171129452	0.0236282008819253	0.0404615242291711	0.0098555629117916	0.0273954699862101	6.09444590626373e-05	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Klingemann_Nachtwachen_normalized	0.0498533724340175	0.0117302052785923	0.0131964809384164	0.9090909090909092	0.0073313782991202	0.0087976539589442	0.0356690798831021	0.0223354285865756	0.0818027239056189	0.0034408023279816	0.0041752728992471	0.0057641243978794	0.0120837545367816	0.1474752376151338	0.0376979677490836	0.0102156426614862	0.0184042495426636	0.015451303365581	0.0019004022742859	0.0899544281994981	0.0303064440853063	0.1156477776100492	0.0068502287865643	0.0098066633983198	0.0059791972561065	0.1294508337086794	0.0095315368412862	0.0197765049837979	0.0196343594570934	0.0537102003067317	0.014118337897838	0.0294732252729382	0.018463981948187	0.0171240335469801	0.0283639540040617	0.0053923029511404	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Kafka_Der-Prozess_normalized	0.0120261437908496	0.0133333333333333	0.0138562091503267	0.9341176470588236	0.0198692810457516	0.006797385620915	0.04436351344058	0.0573834292967023	0.0603210069500291	0.0889015453718361	0.0008815258558722	0.0008001243929017	7.04052519356498e-05	0.0240112913228591	0.0249731016716197	0.0941669469493481	0.0438356434172721	0.0136634659115977	0.0027787440269107	0.0184367314180116	0.0029381959644874	0.0485239576001594	0.0115079333820095	0.0736657966917176	0.0065500607666631	0.0	0.0	0.0232758336363661	0.0182829421620862	0.0407890879899971	0.0047683946458183	0.0274732741851676	0.1838651189522047	0.0415234624235638	0.035691411674853	0.0065570546474292	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Horvath_Ein-Kind-unserer-Zeit_normalized	0.0340136054421768	0.0138483965014577	0.0247813411078717	0.8948007774538387	0.0085034013605442	0.0240524781341107	0.0400428736724696	0.03071891190071	0.015298696330228	0.098942870148399	0.0064046640921108	0.0273826925135241	0.0124681791796938	0.0046959295812436	0.0111391589546367	0.0126299423491961	0.0215397659875785	0.0055793121591878	0.0134437048241992	0.0885925537775644	0.0870953392919554	0.042466834923326	0.079003850855797	0.0307817114023987	0.0958259792205756	0.0235144588236491	0.0198611681028487	0.0441599523564376	0.003268677314607	0.0199399373213694	0.0552651729987481	0.0020740272490751	0.0056301428832643	0.0686067565302326	0.0251939035124764	0.0084328317424962	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Hölderlin_Hyperion_normalized	0.0447113780447113	0.016016016016016	0.0323656990323657	0.8882215548882215	0.0076743410076743	0.011011011011011	0.0804718654873782	0.0510826326637617	0.0355404230934893	0.0	0.0349901055611049	0.0034479179393356	0.0753285141517075	0.0120806602227303	0.0287011002932799	0.0437748608198217	0.0098715308777918	0.0012431346120712	0.0005803890492469	0.0423802491255517	0.0009753627230272	0.0495953611165774	0.0004024791205385	0.0091879175988292	0.0003730676153283	0.3093780928815812	0.0015929020648305	0.0275270685792264	0.0384566750363166	0.030184197653447	0.0011600286345425	0.0059211838606943	0.02435087886622	0.0759113871088127	0.0045510101124203	0.0009390031303358	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Döblin_November_normalized	0.0434879076991346	0.0258486798313734	0.0210783226092744	0.8875083203905036	0.0096516529842467	0.012425116485467	0.0408297530929978	0.083517664310898	0.0097961120836271	0.0398338141225295	0.0104086937062496	0.1511161046369304	0.0139791412406248	0.0323898812213415	0.0457121930289469	0.0231298113310822	0.0146497781839887	0.038902952833903	0.0070272757950499	0.0209555887152729	0.0077106537954686	0.0478617840637415	0.0943567368945159	0.0587718028408578	0.0019863174362634	0.0084255784893916	0.0100730890005465	0.0638861245057942	0.0098168581251882	0.0131144579499378	0.0177609992987516	0.0375921165427369	0.0204839031668386	0.027439558748287	0.0416795720163256	0.0067916828219109	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Der-Beamte_normalized	0.0229885057471264	0.0191570881226053	0.0	0.9386973180076628	0.0	0.0191570881226053	0.0432605067227136	0.0927079268262174	0.0249531246222032	0.1445644401795041	0.008091781866388	0.0175238236542007	0.0068713601275813	0.0	0.0719284550382557	0.0230881742671717	0.0553727142400444	0.0002275533790511	0.0	0.0353254780638193	0.0023525435929489	0.1399516674390037	0.052937382324329	0.0709232568538782	0.0	0.0	0.0125893317961015	0.0340072189298888	0.0	0.0	0.003308013254379	0.0368216082473781	0.027341911356333	0.0306144282327151	0.0619681112035632	0.0032691877823295	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Der-Bürger_normalized	0.0226735947094945	0.0236183278223901	0.016690284994489	0.91828058573453	0.0074004093843489	0.0113367973547472	0.0758484895531103	0.0828017312966681	0.0537404584757945	0.0915342566365507	0.0071093897498705	0.0128839766802413	0.0104519826921	0.0004119545958138	0.0439424808424572	0.0515461414624427	0.0231673594632654	0.006302323817442	0.0056778866385354	0.0455999467382986	0.0018968908437874	0.0470716444652038	0.0592939000771247	0.0532670145483741	0.0067319660233849	0.011372042698263	0.0006060852318965	0.0128070486496359	0.0143872042569588	0.00804814902699	0.0256551783903925	0.0840433667462776	0.0256093370714525	0.0675332912510263	0.0510536947876364	0.0196048072890035	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Deutsche-Novelle_normalized	0.0545553737043098	0.0392798690671031	0.0152755046372067	0.8794326241134752	0.0027277686852154	0.0087288597926895	0.0763403626732207	0.0485900692825831	0.0169741619364093	0.0910166661113678	0.0083046536957151	0.0035200338424831	0.01250225600635	0.0009049375694495	0.0555865976995051	0.0369071356758791	0.0394119192232176	0.022235715724369	0.002123875811215	0.0571794833266866	0.0	0.0398373023673949	0.0332799937951917	0.0739884018423032	0.0208918837359075	0.0278342886050443	0.0066218159117088	0.0020929353349102	0.0130939112809171	0.0051394455783068	0.0439191072736218	0.1351243084743292	0.0061043021567513	0.0462483218530061	0.0733911289867031	0.0008349842254514	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Die-Jünger-Jesu_normalized	0.0419174548581255	0.0264402407566638	0.0219260533104041	0.8871453138435081	0.009243336199484	0.0133276010318142	0.0520597087440094	0.1164213394783447	0.0122234873734706	0.1364537580787804	0.0146025302095437	0.0696617363569585	0.0431195202256515	0.0008314353451143	0.0342496244498322	0.0203807220763824	0.0224293542726438	0.013017578627487	0.0011206061596517	0.0306399884829758	0.0013275106169395	0.0357768781682124	0.0322407060211071	0.0362745685699299	0.0051643767113939	0.0067472173627997	0.0117578947922415	0.0235913156302119	0.0215691381120438	0.0019084113861689	0.0305948703763421	0.0919867836458583	0.0089766442455402	0.0248046937191526	0.0491513334318596	0.0509162673293511	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Die-Räuberbande_normalized	0.0385714285714285	0.0305357142857142	0.0221428571428571	0.8991071428571429	0.0051785714285714	0.0044642857142857	0.1161840272645987	0.0799156760219166	0.0018609205709375	0.0630450969419185	0.0197362356091448	0.00807246198563	0.0200627451789494	0.0059875329875582	0.0223916417677115	0.03738936949977	0.0609471677451408	0.0234278077823421	0.0015312893003097	0.0368511966336372	0.0179026698242426	0.0348010173038063	0.0385953839897539	0.0610411182615202	0.0075242954865893	0.0263879901794393	0.0120238823496447	0.0436440186823846	0.0187283198170437	0.0111353043713621	0.0251815022705029	0.1152946284353749	0.0054830802536712	0.015424248395138	0.0339271152865343	0.0355022558034255	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Die-Ursache_normalized	0.0136710896662645	0.0341777241656614	0.0124648170486529	0.9219943707277845	0.0072376357056694	0.010454362685967	0.1034064128894948	0.0358176733090513	0.0146961262869074	0.0731074188766472	0.0002012462955292	8.662261127564463e-05	0.0145799672906056	0.0003337192652908	0.009691315781048	0.0139075405697015	0.0305680929387619	0.000277331994294	0.0054204277256434	0.0211910654919907	0.0090889642045129	0.0372118078871684	0.0153547783388662	0.0299015343561837	0.0018523074049426	0.0081339258822585	0.0002929684053314	0.0092713752447542	0.0	0.0056645834437094	0.0155482148042542	0.0758574285830262	0.0101141524064701	0.0865021013675449	0.0179945003578967	0.3539263959868379	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Karl-und-Anna_normalized	0.0312907431551499	0.0378096479791395	0.013689700130378	0.9009126466753584	0.0071707953063885	0.0091264667535853	0.0718336376764038	0.0593969604756567	0.0185347610589267	0.0779098385785569	0.0140833749801295	0.0008574110621944	0.0179334866493637	0.0030659393098358	0.0346686653249808	0.0683622597840994	0.0275525342220136	0.0	0.0	0.0495024770622297	0.001560384912367	0.051964458332191	0.0591737096471693	0.0873628201416821	0.0024401592782411	0.0183674125653236	0.0070626803010984	0.016714726860658	0.0120502673878526	0.0207509049834462	0.0312980689953538	0.0890136081899537	0.0	0.0978225344856178	0.0607169177346533	0.0	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frank_Von-drei-Millionen-drei_normalized	0.0540915395284327	0.026005547850208	0.0208044382801664	0.8793342579750347	0.0097087378640776	0.0100554785020804	0.0519818339780594	0.0589634221005872	0.0021419192653866	0.1026365177806527	0.0692375188194798	0.0224203822407441	0.0295383349040695	0.0033509864405868	0.0475890241832832	0.0902999415866666	0.0136553522588749	0.0007326943938758	0.0021037828846518	0.0764494356931069	0.0	0.0429489115050511	0.0834498342623594	0.042411051859971	0.0080482163677792	0.0118592853630129	0.0169048651916526	0.0066869755512107	0.0016435458140691	0.005044918886469	0.0725727010683337	0.0581284541479252	0.0046343014477527	0.0362991353544753	0.0366250466094581	0.0016416100404532	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frisch_Homo-faber_normalized	0.0427077280650784	0.0261475886112725	0.0287623474723997	0.8675188843695526	0.0188843695525857	0.0159790819291109	0.0624317597527314	0.0199921179621007	0.0215454873901315	0.1914701026377223	0.0471873362139923	0.0299856387887897	0.0063498106734758	0.1170845505498106	0.0666235829279773	0.0257546021640816	0.0036979671674409	0.0024742026130329	0.0010702334763968	0.0618472230563425	0.0024960960270574	0.0737535212624099	0.0285527540135729	0.0361438880308161	0.0011374046508345	0.0177320131429455	0.0032517688384805	0.0	0.0219467133220648	0.0336188017494954	0.0129361294288103	0.0274328928001518	0.0040754012009261	0.0203979243861872	0.0509458405637434	0.0080642352084763	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Döblin_Die-Ermordung-einer-Butterblum_normalized	0.0481081081081081	0.0437837837837837	0.0086486486486486	0.8902702702702703	0.0043243243243243	0.0048648648648648	0.1454783281620454	0.0726137349367549	0.0116574182396348	0.014600443509731	0.0088176622652311	0.0021803078173726	0.0290289769189592	0.0313035724992583	0.0418285671031662	0.0054458612827266	0.0467373279339703	0.004588613220315	0.0004739220349909	0.0514876916971443	0.0380832303201692	0.0095353254944075	0.0417166587357774	0.0681981711350204	0.0511045592790423	0.0038295008556798	0.0023704367326573	0.0005099643065718	0.031906906703199	0.0278977930822533	0.0104694766954307	0.1429396479640841	0.0097534479875694	0.0415453866407439	0.0536205631068084	0.0002765033392833	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Kafka_Das-Urteil_normalized	0.0209205020920502	0.0167364016736401	0.00836820083682	0.9414225941422594	0.00836820083682	0.00418410041841	0.098798960679443	0.1380483419521822	0.0267172804435323	0.1149893575283362	0.0146402869870893	0.0155651647167804	0.0	0.0619295725191621	0.0	0.0268152581162369	0.0243225295767576	0.0	0.0	0.0098607962595627	0.0	0.0250664396864223	0.0060359073514268	0.1077094838723935	0.0	0.0	0.0087792202769766	0.0084842041811851	0.1143067880724638	0.0971327728434984	0.0	0.0257979026252031	0.0554056549204547	0.0195940773908922	0.0	0.0	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frisch_Stiller_normalized	0.0425190533493782	0.0213932343896242	0.0200561572402727	0.8926327049070731	0.0137718946383206	0.0096269554753309	0.0442318522512492	0.0483831380320236	0.0541166069503443	0.2053842318122768	0.0060409554886488	0.0155510859001745	0.0204573929045878	0.061697671903914	0.0632743694607124	0.0201600525745128	0.018569492074703	0.00509551829935	0.0001125341166511	0.0382841341204138	0.0141076394174223	0.0385403034313235	0.0134485367434865	0.0250593139595743	0.0124073113716654	0.057886654587476	0.0086269811284883	0.0027825310958953	0.0086227393548526	0.0482567141757518	0.0255036508774203	0.0107041647181842	0.047118575802294	0.0247594777371133	0.05569553399684	0.0051208357126483	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Grass_Die-Blechtrommel_normalized	0.0321041214750542	0.0219088937093275	0.01529284164859	0.9174620390455532	0.0032537960954446	0.0099783080260303	0.062928588051913	0.0581973233992445	0.0331081653454718	0.1561296242881773	0.0221532216992902	0.0175750463500254	0.0124050299704998	0.0218055530400557	0.033334858073428	0.0326757725670113	0.0166187696834188	0.0408295099247125	0.001800451364462	0.0159647812528455	0.0065787258731995	0.0601832903511114	0.0426540719112075	0.0397213390226067	0.0094121956576004	0.0117189316532163	0.00771026176107	0.0118043777809763	0.0275271029544169	0.0079690339261509	0.0357120613262528	0.0656396014595087	0.0343507486497337	0.0313594400112678	0.0663118509050791	0.0158202717460448	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Grass_Hundejahre_normalized	0.0506919990172795	0.0182622225861927	0.0272704938170502	0.8877241831135861	0.0075341904839898	0.0085169109819015	0.0414568084706698	0.0375683576047173	0.0276763203665757	0.0918838868002948	0.0111072741310081	0.0429586620815391	0.0444447794102133	0.0168592070422062	0.0213767768881162	0.0161763862043665	0.0129879375371527	0.0128338653074049	0.0005484012429627	0.0098514669895576	0.0086898598416452	0.0392438454561837	0.0164480636649781	0.0292544395384551	0.0110845710930872	0.0129381920476784	0.0187651049302762	0.0090852659230518	0.0136721705528258	0.0020161809553109	0.2894726709624734	0.0420460922388376	0.0229808160982715	0.0054936300959823	0.0507648471342499	0.0403141193899066	critique of the present	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
